,symbol,name,price_btc,price_usd,percent_change_1h,percent_change_24h,volume_usd_24h,market_cap_usd,available_supply,max_supply
797,CCO,Ccore,0.00005551 BTC,$0.44,-15.71%,7.76%,"25,718.4","$532,316.0","1,200,000.0",Unknown
798,SDRN,Senderon,0.00000156 BTC,$0.01,-3.97%,-19.97%,"1,712.74","$530,776.0","42,592,901.0",Unknown
799,PCOIN,Pioneer Coin,0.00003360 BTC,$0.26,-3.96%,-20.92%,"3,313.89","$526,884.0","1,962,426.0","23,000,000.0"
800,CHAN,ChanCoin,0.00000910 BTC,$0.07,-6.72%,-16.75%,"2,997.09","$525,651.0","7,228,915.0",Unknown
801,ARG,Argentum,0.00000736 BTC,$0.05,-2.2%,-24.91%,"5,099.25","$524,730.0","8,916,709.0",Unknown
802,ZZC,ZoZoCoin,0.00011005 BTC,$0.87,-3.84%,-23.76%,"2,643.55","$519,487.0","590,751.0","27,000,000.0"
803,XCT,C-Bit,0.00000041 BTC,$0.00,3.56%,-3.16%,"1,506.1","$515,564.0","157,625,875.0",Unknown
804,RED,RedCoin,0.00000086 BTC,$0.00,-3.96%,-10.75%,"1,290.58","$509,268.0","74,107,896.0",Unknown
805,ETHD,Ethereum Dark,0.00004208 BTC,$0.33,2.93%,-15.73%,"26,232.3","$504,391.0","1,500,000.0","4,200,000.0"
806,ONX,Onix,0.00000229 BTC,$0.01,-2.5%,-8.47%,"3,491.78","$501,914.0","27,432,814.0",Unknown
807,BIGUP,BigUp,0.00000003 BTC,$0.00,-18.23%,-44.98%,983.732,"$498,752.0","2,135,050,101.0",Unknown
808,XRA,Ratecoin,0.00000053 BTC,$0.00,-4.08%,-17.88%,600.071,"$495,266.0","117,831,061.0",Unknown
809,UNY,Unity Ingot,0.00000030 BTC,$0.00,-8.0%,-19.34%,"238,764.0","$490,719.0","202,000,000.0",Unknown
810,SRC,SecureCoin,0.00000713 BTC,$0.05,-23.67%,-5.71%,"5,068.19","$480,433.0","8,427,286.0",Unknown
811,BXT,BitTokens,0.00010268 BTC,$0.82,-4.85%,-33.06%,"1,260.88","$472,910.0","576,358.0",Unknown
812,MARS,Marscoin,0.00000209 BTC,$0.01,0.55%,-15.06%,885.42,"$472,275.0","28,279,074.0",Unknown
813,XRE,RevolverCoin,0.00000257 BTC,$0.02,-3.41%,-24.75%,"1,323.22","$461,953.0","22,494,768.0",Unknown
814,HNC,Helleniccoin,0.00000088 BTC,$0.00,-5.04%,-2.28%,"2,879.62","$457,192.0","65,037,380.0","100,000,000.0"
815,XIOS,Xios,0.00002651 BTC,$0.21,-3.55%,-14.42%,"1,072.13","$455,422.0","2,149,688.0","21,000,000.0"
816,KUSH,KushCoin,0.00001027 BTC,$0.08,-3.73%,-11.98%,"1,165.68","$449,797.0","5,481,608.0",Unknown
817,GAP,Gapcoin,0.00000431 BTC,$0.03,-2.38%,-28.18%,"1,559.52","$428,709.0","12,448,071.0",Unknown
818,ZCG,Zlancer,0.00002633 BTC,$0.21,0.09%,-27.72%,"4,324.82","$422,404.0","2,007,615.0",Unknown
819,TAG,TagCoin,0.00000851 BTC,$0.06,-3.78%,-14.85%,"3,672.57","$421,086.0","6,192,124.0",Unknown
820,BOLI,Bolivarcoin,0.00000575 BTC,$0.04,-3.54%,-15.52%,767.548,"$414,135.0","9,008,300.0",Unknown
821,POST,PostCoin,0.00000318 BTC,$0.02,-0.43%,-12.29%,"3,415.59","$403,534.0","15,868,233.0",Unknown
822,REE,ReeCoin,0.00000002 BTC,$0.00,-3.49%,42.62%,"10,602.6","$399,987.0","2,560,000,000.0",Unknown
823,EVIL,Evil Coin,0.00000233 BTC,$0.01,-3.8%,-11.95%,663.868,"$391,730.0","21,020,383.0",Unknown
824,CRX,Chronos,0.00000066 BTC,$0.00,-1.61%,-35.4%,843.773,"$390,656.0","73,729,962.0",Unknown
825,BCF,Bitcoin Fast,0.00000861 BTC,$0.06,-3.96%,-14.55%,"2,236.8","$389,034.0","5,654,592.0",Unknown
826,SWING,Swing,0.00001612 BTC,$0.12,-3.97%,-31.69%,"1,547.13","$382,806.0","2,971,055.0",Unknown
827,BTG,Bitgem,0.0007955 BTC,$6.35,-3.74%,-17.78%,"2,028.92","$381,674.0","60,044.0",Unknown
828,FNC,FinCoin,0.00000369 BTC,$0.02,-3.31%,-18.65%,744.389,"$379,686.0","12,878,667.0",Unknown
829,SPACE,SpaceCoin,0.00000219 BTC,$0.01,-4.73%,-14.19%,642.329,"$376,508.0","21,498,186.0",Unknown
830,LEA,LeaCoin,0.00000014 BTC,$0.00,-9.73%,-24.29%,"10,588.1","$373,402.0","331,432,695.0","2,000,000,000.0"
831,YTN,YENTEN,0.00001420 BTC,$0.11,-5.89%,-15.79%,761.408,"$369,983.0","3,260,678.0","84,000,000.0"
832,STARS,StarCash Network,0.00005200 BTC,$0.41,-3.71%,-11.28%,797.3,"$362,631.0","872,726.0",Unknown
833,CHESS,ChessCoin,0.00000082 BTC,$0.00,-19.95%,-16.64%,811.248,"$354,754.0","54,032,769.0",Unknown
834,COAL,BitCoal,0.00000972 BTC,$0.07,0.86%,-1.86%,"1,647.35","$349,449.0","4,500,000.0","12,500,000.0"
835,808,808Coin,0.00000001 BTC,$0.00,-47.74%,-49.7%,"4,077.95","$342,827.0","3,978,187,849.0",Unknown
836,SOON,SoonCoin,0.00000342 BTC,$0.02,-4.8%,-22.85%,"1,930.61","$340,580.0","12,462,620.0",Unknown
837,TEK,TEKcoin,0.00000003 BTC,$0.00,-3.78%,-29.26%,"4,960.89","$338,977.0","1,414,054,562.0",Unknown
838,LCP,Litecoin Plus,0.00004307 BTC,$0.34,-14.49%,-31.14%,"8,170.6","$336,762.0","978,509.0","4,000,000.0"
839,CCN,CannaCoin,0.00000895 BTC,$0.07,2.4%,-4.34%,766.282,"$336,206.0","4,701,097.0",Unknown
840,DIX,Dix Asset,0.0000000004 BTC,$0.00,-1.14%,-13.67%,"2,435.2","$334,571.0","100,000,000,000.0",Unknown
841,KAYI,Kayicoin,0.00000014 BTC,$0.00,-1.54%,-2.56%,"2,763.42","$329,088.0","284,345,719.0","300,000,000.0"
842,DUO,ParallelCoin,0.00012749 BTC,$1.01,-0.66%,-14.98%,"5,873.2","$319,911.0","314,033.0",Unknown
843,MAD,SatoshiMadness,0.00000002 BTC,$0.00,-3.78%,-14.49%,541.933,"$319,735.0","2,000,683,485.0",Unknown
844,BRAT,BROTHER,0.00000024 BTC,$0.00,-4.2%,-1.41%,810.51,"$303,427.0","160,000,000.0",Unknown
845,IMS,Independent Money System,0.00000704 BTC,$0.05,-17.77%,-16.04%,"4,300.29","$302,020.0","5,368,934.0",Unknown
846,AIB,Advanced Internet Blocks,0.00000155 BTC,$0.01,-5.77%,-11.86%,"10,181.3","$295,184.0","23,876,767.0",Unknown
847,QTL,Quatloo,0.00000477 BTC,$0.03,-3.78%,-24.04%,"2,236.77","$294,209.0","7,718,883.0",Unknown
848,BTPL,Bitcoin Planet,0.00000599 BTC,$0.04,7.4%,44.16%,544.977,"$293,223.0","6,126,154.0",Unknown
849,BERN,BERNcash,0.00000050 BTC,$0.00,-16.26%,-19.71%,873.136,"$286,527.0","71,234,301.0",Unknown
850,ARCO,AquariusCoin,0.00002165 BTC,$0.17,-4.34%,-9.27%,"22,156.2","$272,737.0","1,576,413.0",Unknown
851,ERY,Eryllium,0.00000604 BTC,$0.04,-0.62%,-26.63%,"11,778.6","$270,874.0","5,616,315.0",Unknown
852,LBTC,LiteBitcoin,0.00000113 BTC,$0.00,-18.11%,-34.32%,"7,651.25","$260,549.0","28,940,333.0","1,000,000,000.0"
853,CACH,CacheCoin,0.00000771 BTC,$0.06,-15.52%,-2.97%,"3,817.53","$258,343.0","4,195,132.0","10,000,000.0"
854,EUC,Eurocoin,0.00000255 BTC,$0.02,-3.78%,-14.0%,617.611,"$253,267.0","12,416,554.0",Unknown
855,DIBC,DIBCOIN,0.00000621 BTC,$0.04,-3.1%,-13.51%,861.495,"$248,035.0","5,000,000.0",Unknown
856,611,SixEleven,0.00007063 BTC,$0.56,-19.32%,-10.25%,"1,001.97","$246,650.0","437,034.0",Unknown
857,ICOB,ICOBID,0.00000028 BTC,$0.00,-3.95%,-16.42%,699.501,"$239,607.0","107,048,455.0",Unknown
858,HONEY,Honey,0.00007188 BTC,$0.57,-3.87%,-17.1%,"1,184.93","$238,779.0","415,715.0",Unknown
859,NTWK,Network Token,0.00000255 BTC,$0.02,-4.72%,-39.53%,706.299,"$237,975.0","11,671,310.0",Unknown
860,EREAL,eREAL,0.00000040 BTC,$0.00,-4.66%,47.45%,"1,140.19","$236,185.0","74,501,802.0",Unknown
861,KED,Darsek,0.00000174 BTC,$0.01,-10.83%,-2.18%,"1,971.83","$236,011.0","16,974,584.0",Unknown
862,ALTCOM,SONO,0.00014 BTC,$1.11,0.44%,-12.81%,"3,291.11","$233,441.0","208,674.0",Unknown
863,300,300 Token,0.096 BTC,$767.,-3.71%,-4.76%,"2,885.3","$230,131.0",300.0,300.0
864,RPC,RonPaulCoin,0.00003154 BTC,$0.25,-12.4%,-20.97%,"2,273.04","$229,297.0","909,816.0",Unknown
865,BAS,BitAsean,0.00000561 BTC,$0.04,-4.66%,-16.75%,"1,710.03","$224,287.0","5,000,000.0",Unknown
866,VUC,Virta Unique Coin,0.00000044 BTC,$0.00,-3.78%,-29.0%,"70,935.6","$216,997.0","61,700,650.0","120,000,000.0"
867,QCN,QuazarCoin,0.00000400 BTC,$0.03,-3.78%,-22.85%,"1,320.3","$215,664.0","6,747,364.0",Unknown
868,MST,MustangCoin,0.00004206 BTC,$0.33,-3.49%,-9.46%,"2,260.78","$211,870.0","630,343.0","3,000,000.0"
869,GTC,Global Tour Coin,0.00000084 BTC,$0.00,-3.78%,-15.5%,783.665,"$200,609.0","29,887,402.0",Unknown
870,RMC,Remicoin,0.00001321 BTC,$0.10,-46.81%,45.66%,773.101,"$197,836.0","1,874,726.0","84,000,000.0"
871,CNNC,Cannation,0.00000994 BTC,$0.07,-3.92%,-14.7%,555.106,"$196,749.0","2,476,893.0",Unknown
872,FUZZ,FuzzBalls,0.00000500 BTC,$0.03,-3.96%,39.46%,"1,246.42","$192,830.0","4,829,945.0",Unknown
873,NRO,Neuro,0.00000052 BTC,$0.00,-3.78%,-22.76%,"1,213.3","$191,932.0","46,191,274.0",Unknown
874,XCRE,Creatio,0.00000115 BTC,$0.00,-0.83%,-13.57%,"4,078.04","$188,472.0","20,520,514.0",Unknown
875,CPN,CompuCoin,0.00000120 BTC,$0.00,-1.66%,-2.29%,"1,583.39","$188,084.0","19,615,019.0",Unknown
876,VPRC,VapersCoin,0.00000003 BTC,$0.00,6.63%,4.29%,"5,021.65","$187,012.0","780,124,964.0",Unknown
877,EVO,Evotion,0.00000710 BTC,$0.05,-3.88%,-16.63%,"1,096.87","$182,410.0","3,214,747.0",Unknown
878,SOIL,SOILcoin,0.00000389 BTC,$0.03,-3.78%,-10.29%,"2,959.65","$177,241.0","5,702,048.0",Unknown
879,MAR,Marijuanacoin,0.00001302 BTC,$0.10,-5.67%,-25.61%,"4,071.87","$169,750.0","1,631,601.0",Unknown
880,FLAX,Flaxscript,0.00000366 BTC,$0.02,-3.96%,-10.97%,"1,478.6","$163,655.0","5,595,863.0",Unknown
881,DRS,Digital Rupees,0.00000004 BTC,$0.00,-3.71%,-43.0%,668.376,"$163,266.0","510,802,961.0",Unknown
882,XCO,X-Coin,0.00000161 BTC,$0.01,-10.4%,-15.39%,"3,494.3","$159,017.0","12,384,976.0",Unknown
883,GP,GoldPieces,0.00001604 BTC,$0.12,-3.94%,-22.07%,"1,321.59","$156,432.0","1,220,161.0",Unknown
884,SPT,Spots,0.00000084 BTC,$0.00,5.13%,-7.08%,"1,248.51","$151,008.0","22,406,021.0",Unknown
885,BXC,Bitcedi,0.00000322 BTC,$0.02,7.29%,-21.06%,993.511,"$148,111.0","5,756,371.0",Unknown
886,GPL,Gold Pressed Latinum,0.00007100 BTC,$0.56,-5.95%,-16.84%,738.133,"$145,537.0","256,527.0","1,000,000.0"
887,ZMC,ZetaMicron,0.00000003 BTC,$0.00,-3.96%,28.24%,850.888,"$143,915.0","600,344,291.0",Unknown
888,NEVA,NevaCoin,0.00000701 BTC,$0.05,-4.18%,-20.44%,"4,939.64","$143,023.0","2,553,370.0",Unknown
889,CXT,Coinonat,0.00000206 BTC,$0.01,-8.93%,-13.95%,632.11,"$142,216.0","8,623,200.0",Unknown
890,OFF,Cthulhu Offerings,0.00000677 BTC,$0.05,25.82%,-18.02%,"24,064.5","$141,884.0","2,622,777.0",Unknown
891,CMT,Comet,0.00002000 BTC,$0.15,-3.84%,-11.39%,"7,330.35","$139,512.0","872,830.0",Unknown
892,BENJI,BenjiRolls,0.00000082 BTC,$0.00,-5.66%,-11.11%,"4,645.66","$132,113.0","20,276,099.0",Unknown
893,$$$,Money,0.00000034 BTC,$0.00,2.23%,-21.52%,"2,046.34","$124,668.0","45,887,218.0",Unknown
894,ROOFS,Roofs,0.00000012 BTC,$0.00,-3.96%,2.59%,"1,938.24","$124,654.0","130,000,000.0",Unknown
895,TAJ,TajCoin,0.00000189 BTC,$0.01,-4.28%,-27.95%,602.142,"$123,647.0","8,198,669.0",Unknown
896,KRONE,Kronecoin,0.00000315 BTC,$0.02,-7.11%,-22.61%,"1,494.94","$121,817.0","4,841,942.0","84,000,000.0"
897,BNX,BnrtxCoin,0.00000051 BTC,$0.00,-24.24%,-19.44%,"5,263.8","$116,733.0","28,644,501.0",Unknown
898,TYCHO,Tychocoin,0.00000283 BTC,$0.02,-3.78%,66.86%,627.572,"$113,619.0","5,024,368.0",Unknown
899,UET,Useless Ethereum Token,0.00000357 BTC,$0.02,-11.37%,-27.74%,"3,105.88","$113,204.0","3,965,716.0",Unknown
900,SFC,Solarflarecoin,0.00000097 BTC,$0.00,-3.93%,-17.42%,541.382,"$108,657.0","14,083,450.0",Unknown
901,LTCU,LiteCoin Ultra,0.00001117 BTC,$0.08,0.7%,-34.52%,"5,240.61","$89,183.0","999,302.0",Unknown
902,CRTM,Corethum,0.00000430 BTC,$0.03,-5.06%,301.51%,"2,516.09","$85,841.0","2,500,000.0",Unknown
903,MSCN,Master Swiscoin,0.00000023 BTC,$0.00,-2.89%,-11.42%,"1,033.48","$82,946.0","45,143,320.0",Unknown
904,BOAT,BOAT,0.00000055 BTC,$0.00,-3.78%,-27.54%,509.121,"$81,515.0","18,547,845.0",Unknown
905,PLACO,PlayerCoin,0.00000023 BTC,$0.00,-3.96%,-4.28%,533.315,"$64,545.0","35,120,000.0",Unknown
906,XBTS,Beatcoin,0.00000479 BTC,$0.03,-39.59%,-73.58%,"1,823.05","$58,320.0","1,524,686.0",Unknown
907,XCS,CybCSec,0.00000059 BTC,$0.00,-7.88%,-20.74%,"11,309.8","$55,792.0","11,834,082.0",Unknown
908,ACP,AnarchistsPrime,0.00000153 BTC,$0.01,-3.79%,-25.58%,947.676,"$53,712.0","4,394,874.0",Unknown
909,VRS,Veros,0.00000001 BTC,$0.00,-7.62%,-16.61%,"3,549.98","$44,344.0","486,609,040.0",Unknown
910,LIR,LetItRide,0.00000015 BTC,$0.00,-33.96%,6.88%,"31,106.7","$43,851.0","36,585,373.0",Unknown
911,WOMEN,WomenCoin,0.00000010 BTC,$0.00,-24.94%,-38.58%,"3,153.89","$35,335.0","44,220,400.0","25,000,000,000.0"
912,VOLT,Bitvolt,0.00000026 BTC,$0.00,12.99%,-3.79%,"1,535.44","$31,397.0","15,112,554.0",Unknown
913,DOLLAR,Dollar Online,0.00000466 BTC,$0.03,-7.47%,-24.11%,"1,743.34","$28,068.0","753,776.0",Unknown
914,CTIC3,Coimatic 3.0,0.00000147 BTC,$0.01,5.55%,-18.69%,"1,307.24","$26,541.0","2,259,512.0","102,000,000.0"
915,LVPS,LevoPlus,0.00000151 BTC,$0.01,-3.71%,-7.81%,"6,033.08","$23,819.0","1,974,052.0",Unknown
916,ARGUS,Argus,0.00000259 BTC,$0.02,-3.78%,-23.02%,619.906,"$23,798.0","1,148,324.0",Unknown
917,NANOX,Project-X,33.56 BTC,$2681,-3.71%,-20.66%,"2,507.71","$20,988.0",0.0,Unknown
918,COUPE,Coupecoin,0.00000001 BTC,$0.00,-11.76%,-35.18%,"5,865.3","$18,395.0","218,281,462.0",Unknown
919,CREVA,CrevaCoin,0.00000006 BTC,$0.00,-3.71%,-18.58%,595.868,"$17,447.0","36,390,750.0",Unknown
920,FXE,FuturXe,0.00000874 BTC,$0.06,-5.2%,-5.16%,"1,527.6","$16,440.0","235,421.0",Unknown
921,AERM,Aerium,0.00000110 BTC,$0.00,-36.89%,-53.36%,"286,402.0","$13,325.0","1,521,492.0","500,000,000.0"
922,MGM,Magnum,0.00000034 BTC,$0.00,-3.96%,-23.5%,686.883,"$11,043.0","4,064,591.0",Unknown
923,VLTC,Vault Coin,0.00000005 BTC,$0.00,-7.04%,-35.58%,"10,800.2","$10,975.0","30,385,540.0","1,000,000,000.0"
924,EXRN,EXRNchain,0.000000005 BTC,$0.00,-12.68%,-25.81%,"15,680.0","$6,371.0","150,000,000.0",Unknown
925,TSTR,Tristar Coin,0.00000010 BTC,$0.00,-3.78%,-24.3%,"1,236.72","$4,018.0","5,027,857.0",Unknown
926,HMC,HarmonyCoin,0.00000084 BTC,$0.00,-3.97%,-9.96%,"2,158.22","$3,751.0","561,235.0","67,130,000,000.0"
927,DMB,Digital Money Bits,0.00000060 BTC,$0.00,-3.96%,-25.12%,"2,281.32","$2,020.0","421,300.0","50,000,000.0"
928,ECN,E-coin,0.0011068 BTC,$8.84,-5.68%,15.86%,85.971,"$44,054,473.0","4,981,227.0",Unknown
929,BIS,Bismuth,0.00022623 BTC,$2.28,Unknown,Unknown,Unknown,"$17,085,247.0","7,470,397.0","109,999,978.0"
930,EVC,EventChain,0.00002847 BTC,$0.22,-4.22%,-8.45%,221.975,"$7,108,894.0","31,250,497.0",Unknown
931,PGL,Prospectors Gold,0.00001277 BTC,$0.10,Unknown,-9.36%,Unknown,"$6,977,417.0","64,500,000.0","220,000,000.0"
932,VTA,Virtacoin,0.00000016 BTC,$0.00,-5.8%,50.38%,0.00125851,"$6,545,901.0","5,201,310,113.0","21,000,000,000.0"
933,ETT,EncryptoTel [WAVES],0.00001110 BTC,$0.08,-2.79%,-18.32%,38.3887,"$5,510,372.0","62,131,190.0",Unknown
934,SMART,SmartBillions,0.00009185 BTC,$0.73,-4.39%,-10.96%,0.815588,"$5,203,026.0","7,089,267.0",Unknown
935,GOOD,Goodomy,0.00000117 BTC,$0.00,-4.07%,-9.95%,439.765,"$4,261,491.0","457,350,000.0",Unknown
936,BASH,LuckChain,0.00000068 BTC,$0.00,-2.35%,-12.55%,39.2316,"$3,889,785.0","715,868,299.0",Unknown
937,FYN,FundYourselfNow,0.00050973 BTC,$4.07,-4.5%,1.05%,4.4564,"$3,462,093.0","850,000.0",Unknown
938,IXC,Ixcoin,0.00002025 BTC,$0.16,-3.89%,-19.49%,445.918,"$3,398,282.0","20,999,088.0",Unknown
939,ANC,Anoncoin,0.00019 BTC,$1.51,-9.02%,-17.81%,388.279,"$3,203,946.0","2,110,317.0",Unknown
940,EFYT,Ergo,0.0009347 BTC,$7.46,-2.6%,-15.51%,70.6566,"$2,967,394.0","397,300.0","5,000,000.0"
941,ETBS,Ethbits,0.00026161 BTC,$2.09,-4.01%,-18.89%,476.718,"$2,909,050.0","1,391,604.0",Unknown
942,AHT,Bowhead,0.00004424 BTC,$0.35,-2.51%,-45.78%,77.1584,"$2,827,920.0","8,000,000.0",Unknown
943,FIMK,FIMKrypto,0.00000054 BTC,$0.00,-3.96%,1.57%,216.866,"$2,489,752.0","577,004,618.0",Unknown
944,DAR,Darcrus,0.00002252 BTC,$0.17,-2.43%,-18.05%,201.105,"$2,447,009.0","13,600,388.0",Unknown
945,ICOO,ICO OpenLedger,0.00065261 BTC,$5.21,-1.01%,-12.54%,362.72,"$2,429,830.0","465,952.0",Unknown
946,RUSTBITS,Rustbits,0.00000612 BTC,$0.06,Unknown,Unknown,Unknown,"$2,374,979.0","35,300,866.0",Unknown
947,USC,Ultimate Secure Cash,0.00002732 BTC,$0.21,-3.78%,-15.22%,47.9439,"$2,257,953.0","10,343,113.0","200,084,200.0"
948,KEK,KekCoin,0.00001945 BTC,$0.15,-3.78%,-22.61%,282.452,"$1,635,175.0","10,521,074.0","21,000,000.0"
949,METAL,MetalCoin,0.00000250 BTC,$0.01,-3.96%,-20.24%,15.7523,"$1,536,718.0","76,925,527.0",Unknown
950,STRC,StarCredits,0.00004228 BTC,$0.33,-3.71%,-16.89%,461.241,"$1,520,307.0","4,500,000.0","20,000,000.0"
951,ROC,Rasputin Online Coin,0.00016515 BTC,$1.31,-4.39%,-16.45%,66.8782,"$1,429,990.0","1,083,638.0","5,000,000.0"
952,SHORTY,Shorty,0.00000169 BTC,$0.01,-3.71%,Unknown,1.35042,"$1,350,420.0","100,000,000.0",Unknown
953,HAL,Halcyon,0.00003042 BTC,$0.24,6.0%,-12.94%,377.49,"$1,336,278.0","5,497,368.0",Unknown
954,YASH,YashCoin,0.00001550 BTC,$0.12,-3.78%,-14.5%,6.2817,"$1,238,588.0","10,000,305.0",Unknown
955,SDC,ShadowCash,0.00002301 BTC,$0.18,-3.78%,-27.44%,219.901,"$1,231,001.0","6,695,133.0",Unknown
956,LNK,Link Platform,0.00908401 BTC,$72.5,-4.5%,46.78%,309.108,"$1,191,539.0","16,415.0",Unknown
957,UNI,Universe,0.00000930 BTC,$0.07,-6.59%,-3.61%,74.8212,"$1,129,304.0","15,196,542.0",Unknown
958,INPAY,InPay,0.00001369 BTC,$0.10,-3.71%,Unknown,193.34,"$1,093,920.0","10,000,000.0",Unknown
959,ITI,iTicoin,0.00421521 BTC,$33.6,-3.64%,-14.02%,431.233,"$1,077,837.0","32,000.0",Unknown
960,I0C,I0Coin,0.00000623 BTC,$0.04,-3.78%,-8.78%,75.2477,"$1,044,818.0","20,987,904.0",Unknown
961,HBN,HoboNickels,0.00000192 BTC,$0.01,-1.13%,-12.74%,Unknown,"$1,011,315.0","64,151,405.0","120,000,000.0"
962,FCN,Fantomcoin,0.00001800 BTC,$0.14,-3.78%,-17.11%,69.3331,"$990,320.0","6,885,255.0",Unknown
963,UNIC,UniCoin,0.00004001 BTC,$0.31,-3.78%,-19.29%,390.452,"$953,978.0","2,983,914.0",Unknown
964,BTCR,Bitcurrency,0.00000068 BTC,$0.00,-3.78%,-14.49%,28.9529,"$921,541.0","169,598,616.0",Unknown
965,LOG,Woodcoin,0.00001433 BTC,$0.11,-3.96%,Unknown,0.799067,"$920,078.0","8,035,193.0",Unknown
966,BITS,Bitstar,0.00000497 BTC,$0.03,-3.93%,-14.78%,150.954,"$917,168.0","23,079,737.0",Unknown
967,WGO,WavesGo,0.00001159 BTC,$0.09,-2.43%,-16.81%,479.886,"$881,757.0","9,521,483.0",Unknown
968,GAIA,GAIA,0.00000443 BTC,$0.03,-3.78%,-14.88%,132.449,"$853,158.0","24,101,381.0",Unknown
969,FUNC,FUNCoin,0.00001800 BTC,$0.14,-3.56%,-0.3%,275.661,"$841,272.0","5,848,581.0","100,000,000.0"
970,MOTO,Motocoin,0.00000563 BTC,$0.04,-3.78%,-21.42%,142.368,"$837,954.0","18,640,176.0",Unknown
971,OPAL,Opal,0.00000654 BTC,$0.05,-3.99%,-10.42%,225.999,"$791,392.0","15,145,190.0",Unknown
972,WHL,WhaleCoin,0.00001532 BTC,$0.12,-2.89%,-12.63%,474.925,"$777,530.0","6,352,471.0",Unknown
973,SLG,Sterlingcoin,0.00002222 BTC,$0.17,-2.01%,-12.66%,214.872,"$750,304.0","4,225,992.0",Unknown
974,JNS,Janus,0.00000372 BTC,$0.03,Unknown,Unknown,Unknown,"$744,390.0","23,020,335.0",Unknown
975,BITZ,Bitz,0.00004538 BTC,$0.36,-3.78%,40.42%,7.59689,"$721,931.0","1,990,891.0",Unknown
976,SIGT,Signatum,0.00000075 BTC,$0.00,-3.78%,-7.74%,173.53,"$647,081.0","107,972,766.0",Unknown
977,BLOCKPAY,BlockPay,0.00001459 BTC,$0.11,-4.79%,-14.23%,400.364,"$632,837.0","5,428,300.0",Unknown
978,BRIT,BritCoin,0.00000365 BTC,$0.02,-3.78%,10.71%,44.0204,"$620,303.0","21,268,092.0",Unknown
979,AMBER,AmberCoin,0.00000175 BTC,$0.01,-3.78%,-22.48%,115.554,"$611,080.0","43,699,481.0",Unknown
980,CASH,Cashcoin,0.00000156 BTC,$0.01,-3.78%,-16.63%,197.517,"$594,299.0","47,675,905.0",Unknown
981,PXC,Phoenixcoin,0.00000116 BTC,$0.00,-3.78%,-12.56%,285.307,"$592,335.0","63,903,681.0",Unknown
982,FLY,Flycoin,0.00034979 BTC,$2.79,-3.78%,-14.49%,11.3201,"$589,214.0","210,806.0",Unknown
983,ICN,iCoin,0.00000249 BTC,$0.01,-3.78%,-18.84%,101.449,"$584,655.0","29,384,363.0",Unknown
984,MAX,MaxCoin,0.00000119 BTC,$0.00,-3.55%,-15.22%,99.2061,"$584,282.0","61,445,805.0",Unknown
985,TALK,BTCtalkcoin,0.00000110 BTC,$0.00,-3.78%,-14.5%,138.537,"$573,888.0","65,290,635.0",Unknown
986,TGC,Tigercoin,0.00000160 BTC,$0.01,-3.78%,-20.45%,424.604,"$556,622.0","43,536,800.0",Unknown
987,VC,VirtualCoin,0.00000678 BTC,$0.05,34.61%,20.28%,32.8612,"$545,250.0","10,064,287.0","4,000,000,000.0"
988,TSE,Tattoocoin (Standard Edition),0.00000074 BTC,$0.00,-3.78%,-42.48%,26.2635,"$534,673.0","90,421,856.0",Unknown
989,XPY,PayCoin,0.00000561 BTC,$0.04,-5.99%,-15.23%,229.358,"$531,658.0","11,851,778.0",Unknown
990,DDF,DigitalDevelopersFund,0.00001255 BTC,$0.10,3.51%,-10.31%,63.6406,"$513,187.0","5,118,307.0","6,428,932.0"
991,GRIM,Grimcoin,0.00000115 BTC,$0.00,-2.29%,-2.87%,370.373,"$502,884.0","54,785,838.0",Unknown
992,BTQ,BitQuark,0.00000658 BTC,$0.05,-3.78%,-22.59%,209.826,"$498,091.0","9,473,273.0",Unknown
993,VAL,Valorbit,0.00000001 BTC,$0.00,-3.96%,-14.5%,81.5049,"$487,043.0","6,095,141,896.0",Unknown
994,WAY,WayGuide,0.00000059 BTC,$0.00,-3.96%,36.35%,0.799067,"$471,642.0","100,040,708.0",Unknown
995,STS,Stress,0.00000009 BTC,$0.00,Unknown,-1.63%,Unknown,"$467,577.0","565,134,332.0",Unknown
996,STV,Sativacoin,0.00000818 BTC,$0.06,-3.96%,-15.68%,226.761,"$463,362.0","7,088,977.0",Unknown
997,J,Joincoin,0.00001783 BTC,$0.14,-3.78%,-6.88%,12.9092,"$434,508.0","3,049,736.0",Unknown
998,PX,PX,0.00000050 BTC,$0.00,Unknown,-10.44%,Unknown,"$411,527.0","98,341,177.0",Unknown
999,PHS,Philosopher Stones,0.00000835 BTC,$0.06,-3.85%,-7.14%,464.454,"$401,289.0","6,014,340.0",Unknown
1000,BITSILVER,bitSilver,0.00216169 BTC,$17.8,Unknown,Unknown,Unknown,"$399,403.0","22,386.0",Unknown
1001,CYP,Cypher,0.00000744 BTC,$0.05,-3.78%,14.2%,0.878974,"$378,420.0","6,365,285.0",Unknown
1002,CV2,Colossuscoin V2,0.00000002 BTC,$0.00,-3.78%,-27.52%,252.825,"$376,970.0","2,358,819,009.0",Unknown
1003,XGR,GoldReserve,0.00000273 BTC,$0.02,6.06%,-26.03%,377.718,"$374,585.0","17,171,382.0","40,000,000.0"
1004,C2,Coin2.1,0.00000058 BTC,$0.00,-3.96%,-24.89%,46.7237,"$363,147.0","78,245,975.0",Unknown
